id_trabajador,id_empresa,id_institucion,id_cargo,id_tipo_contrato,id_estado_contrato,sueldo_real,fecha_inicio,fecha_fin
1,,2,1,1,1,495000.0,2021-12-01,2021-12-31
1,,53,1,1,1,691450.0,2022-01-20,2022-04-26
1,,492,1,1,1,895272.0,2022-01-03,2022-04-01
1,,331,1,1,1,862500.0,2021-12-28,2022-05-27
1,,377,1,1,1,326446.0,2021-12-08,2022-02-14
1,,204,1,1,1,396000.0,2021-12-23,2022-04-21
1,,2,1,1,1,241920.0,2021-11-23,2021-12-08
1,,2,1,1,1,188750.0,2021-11-02,2021-12-31
1,,11,1,1,1,5539200.5,2022-04-28,2022-08-31
1,,175,1,1,1,51850.0,2021-12-13,2022-02-14
1,,2,1,1,1,870000.0,2021-11-23,2021-12-31
1,,418,1,1,1,272600.0,2022-01-11,2022-04-21
1,,4,1,1,1,68876.0,2021-12-13,2021-12-31
1,,481,1,1,1,422800.0,2022-01-11,2022-03-25
1,,30,1,1,1,18500.0,2021-11-01,2021-12-01
1,,560,1,1,1,120000.0,2021-10-13,2022-09-30
1,,402,1,1,1,592626.0,2021-12-20,2022-04-27
1,,4,1,1,1,57447.0,2021-11-25,2023-06-13
1,,196,1,1,1,897500.0,2021-12-07,2022-02-05
1,,2,1,1,1,482470.0,2021-12-02,2021-12-24
1,,2,1,1,1,449800.0,2021-12-13,2022-03-14
1,,197,1,1,1,34197.08,2022-02-24,2022-12-31
1,,148,1,1,1,124850.0,2021-12-07,2022-04-18
1,,4,1,1,1,42952.0,2022-01-27,2023-03-31
1,,4,1,1,1,27606.16,2021-12-01,2022-02-28
1,,2,1,1,1,2616150.0,2021-11-26,2021-12-15
1,,2,1,1,1,404490.0,2021-11-30,2021-12-31
1,,410,1,1,1,64015.0,2021-11-17,2021-12-31
1,,414,1,1,1,399707.0,2021-12-04,2021-12-15
1,,26,1,1,1,745108.88,2023-05-26,2024-05-28
1,,2,1,1,1,343623.0,2021-12-06,2021-12-31
1,,508,1,1,1,889700.0,2021-12-08,2022-03-07
1,,26,1,1,1,830000.0,2022-03-01,2022-07-15
1,,2,1,1,1,270000.0,2021-12-06,2022-01-07
1,,445,1,1,1,899600.0,2021-12-16,2022-04-24
1,,4,1,1,1,89880.0,2021-12-06,2021-12-08
1,,490,1,1,1,893182.5,2021-12-01,2021-12-31
1,,126,1,1,1,897500.0,2021-12-13,2022-03-14
1,,581,1,1,1,499810.0,2021-12-14,2022-03-22
1,,11,1,1,1,6759007.81,2022-04-28,2023-05-04
1,,119,1,1,1,799550.0,2021-12-15,2022-03-15
1,,204,1,1,1,248679.0,2021-12-04,2021-12-27
1,,4,1,1,1,85631.95,2022-01-27,2023-03-31
1,,143,1,1,1,2440000.0,2022-05-04,2022-06-14
1,,2,1,1,1,657000.0,2021-12-01,2021-12-22
1,,2,1,1,1,1867000.0,2021-12-15,2021-12-31
1,,355,1,1,1,1312999.92,2021-07-05,2022-01-11
1,,298,1,1,1,599980.0,2021-05-05,2021-07-30
1,,338,1,1,1,253673.73,2021-05-19,2021-12-16
1,,102,1,1,1,889842.0,2021-05-11,2021-10-03
1,,80,1,1,1,84950.0,2021-05-24,2021-05-25
1,,2,1,1,1,900000.0,2021-07-19,2022-07-05
1,,391,1,1,1,3292220.0,2021-06-29,2021-07-02
1,,386,1,1,1,499269.0,2021-05-03,2021-08-27
1,,16,1,1,1,403000.0,2021-08-04,2021-09-04
1,,483,1,1,1,133300.0,2021-05-14,2021-05-29
1,,78,1,1,1,895666.0,2021-06-15,2021-12-31
1,,5,1,1,1,4500000.0,2021-08-24,2022-07-28
1,,467,1,1,1,1599000.0,2021-07-13,2021-10-05
1,,394,1,1,1,1248948.0,2021-06-14,2021-11-17
1,,4,1,1,1,32268.54,2021-05-20,2021-12-31
1,,382,1,1,1,655529.2,2021-06-03,2021-09-10
1,,404,1,1,1,3870000.0,2021-06-17,2021-09-14
1,,4,1,1,1,22808.5,2021-04-19,2021-12-31
1,,4,1,1,1,28978.0,2021-04-30,2021-07-31
1,,200,1,1,1,187200.0,2021-06-15,2021-12-31
1,,10,1,1,1,37800.0,2021-04-13,2021-12-31
1,,338,1,1,1,465255.0,2021-05-12,2021-08-05
1,,298,1,1,1,2599621.5,2021-06-01,2021-10-28
1,,162,1,1,1,750000.0,2021-06-04,2021-05-20
1,,4,1,1,1,83437.5,2021-05-04,2021-06-30
1,,4,1,1,1,74725.0,2021-04-30,2021-08-31
1,,512,1,1,1,1600000.0,2021-07-07,2021-11-16
1,,4,1,1,1,43612.0,2021-05-25,2021-12-31
1,,4,1,1,1,3393424.4,2021-09-07,2021-11-30
1,,326,1,1,1,899500.0,2021-06-09,2021-12-10
1,,3,1,1,1,18000.0,2021-04-21,2022-04-30
1,,11,1,1,1,2978661.99,2021-07-30,2022-10-06
1,,499,1,1,1,792100.0,2021-05-13,2021-09-15
1,,377,1,1,1,897276.0,2021-05-19,2021-07-30
1,,425,1,1,1,389520.0,2021-04-27,2021-07-12
1,,190,1,1,1,232995.0,2021-06-16,2021-12-31
1,,356,1,1,1,2995638.75,2021-05-31,2022-03-21
1,,210,1,1,1,276660.0,2022-06-28,2023-08-31
1,,532,1,1,1,6853961.0,2021-06-23,2021-12-29
1,,561,1,1,1,687650.0,2021-05-26,2021-12-31
1,,30,1,1,1,10500.0,2021-03-29,2021-10-31
1,,43,1,1,1,3496505.0,2021-07-23,2022-01-29
1,,150,1,1,1,850255.6,2021-05-06,2021-08-23
1,,210,1,1,1,58200.0,2021-05-26,2022-05-31
1,,355,1,1,1,1706275.0,2021-07-05,2022-03-12
1,,4,1,1,1,87202.5,2021-04-30,2021-08-31
1,,29,1,1,1,417560.0,2021-07-27,2022-07-30
1,,338,1,1,1,524348.0,2021-05-05,2021-08-04
1,,206,1,1,1,5409500.0,2021-06-21,2022-02-21
1,,4,1,1,1,55775.0,2021-05-04,2021-06-30
1,,249,1,1,1,494800.0,2021-05-24,2021-07-12
1,,319,1,1,1,2897000.0,2021-06-10,2021-12-04
1,,255,1,1,1,1267000.0,2021-06-07,2021-11-15
1,,278,1,1,1,372800.0,2021-07-12,2021-10-09
1,,197,1,1,1,896877.09,2021-05-10,2021-11-19
1,,34,1,1,1,893610.51,2020-12-10,2021-06-09
1,,449,1,1,1,199997.73,2021-05-24,2021-07-31
1,,354,1,1,1,349800.0,2021-05-12,2021-08-24
1,,315,1,1,1,1203913.6,2021-06-24,2021-11-23
1,,5,1,1,1,4811788.8,2021-04-09,2021-12-31
1,,358,1,1,1,254238.0,2021-05-14,2021-08-16
1,,443,1,1,1,249500.0,2021-06-29,2021-09-15
1,,2,1,1,1,887500.0,2021-06-29,2022-06-28
1,,278,1,1,1,452000.0,2021-06-30,2021-09-27
1,,185,1,1,1,835200.0,2021-06-24,2021-09-16
1,,144,1,1,1,659950.0,2021-06-02,2021-09-29
1,,246,1,1,1,262500.0,2021-04-23,2021-07-15
1,,225,1,1,1,3479000.0,2021-06-07,2021-11-19
1,,342,1,1,1,882000.0,2021-05-24,2021-06-20
1,,11,1,1,1,693547.14,2021-07-23,2021-10-25
1,,326,1,1,1,2394860.17,2021-06-11,2021-09-16
1,,425,1,1,1,798000.0,2021-04-27,2021-08-29
1,,109,1,1,1,729600.0,2021-05-17,2021-10-17
1,,2,1,1,1,176000.0,2021-06-23,2021-08-16
1,,278,1,1,1,859030.22,2021-06-04,2021-09-04
1,,337,1,1,1,4715970.75,2021-05-27,2022-04-06
1,,266,1,1,1,2370000.0,2021-06-29,2022-02-28
1,,171,1,1,1,466960.0,2021-05-20,2021-07-26
1,,40,1,1,1,393120.0,2021-06-29,2021-12-23
1,,149,1,1,1,87380.0,2021-04-26,2021-05-17
1,,3,1,1,1,105200.0,2021-06-22,2021-07-06
1,,319,1,1,1,749600.0,2021-05-27,2021-08-17
1,,375,1,1,1,270875.0,2021-06-17,2021-08-21
1,,116,1,1,1,433216.0,2021-05-17,2021-12-14
1,,387,1,1,1,1299997.5,2021-06-22,2022-02-23
1,,443,1,1,1,399800.0,2021-06-04,2021-09-02
1,,75,1,1,1,298454.0,2021-06-23,2021-10-04
1,,4,1,1,1,4417953.0,2021-09-03,2021-10-08
1,,4,1,1,1,218520.0,2021-08-31,2021-10-13
1,,443,1,1,1,299500.0,2021-07-01,2021-09-15
1,,208,1,1,1,695000.0,2021-05-28,2021-06-02
1,,182,1,1,1,898681.8,2021-05-20,2021-09-20
1,,385,1,1,1,809925.0,2021-05-12,2021-12-14
1,,4,1,1,1,7595000.0,2021-08-31,2021-10-03
1,,289,1,1,1,449400.54,2021-05-18,2021-07-16
1,,164,1,1,1,439140.0,2021-06-16,2021-10-10
1,,251,1,1,1,7998.96,2021-01-04,2021-12-31
1,,124,1,1,1,799055.0,2021-04-21,2021-08-20
1,,11,1,1,1,851470.0,2021-06-22,2021-07-10
1,,483,1,1,1,184250.0,2021-05-14,2021-06-11
1,,186,1,1,1,5228500.0,2021-05-24,2021-11-17
1,,395,1,1,1,420010.0,2021-06-01,2021-09-06
1,,392,1,1,1,259400.05,2021-05-05,2021-06-10
1,,362,1,1,1,740731.35,2021-05-25,2021-06-04
1,,233,1,1,1,6503000.0,2021-06-14,2022-02-14
1,,6,1,1,1,151000.0,2021-06-09,2021-07-09
1,,135,1,1,1,191537.52,2024-01-04,2024-12-31
1,,14,1,1,1,3367354.6,2021-06-22,2021-12-28
1,,459,1,1,1,824295.0,2021-05-20,2021-10-01
1,,116,1,1,1,749400.0,2021-05-17,2021-10-14
1,,302,1,1,1,1999300.0,2021-06-11,2021-10-07
1,,426,1,1,1,148627.6,2021-06-22,2021-09-13
1,,186,1,1,1,674150.0,2021-05-18,2021-08-10
1,,247,1,1,1,2501500.0,2021-06-21,2021-10-21
1,,30,1,1,1,10500.0,2021-03-29,2021-10-31
1,,190,1,1,1,1486910.0,2021-07-07,2021-12-31
1,,126,1,1,1,649800.0,2021-05-17,2021-10-04
1,,126,1,1,1,399700.0,2021-06-07,2021-11-24
1,,15,1,1,1,19480000.0,2021-08-27,2023-12-27
1,,303,1,1,1,249314.9,2021-05-06,2021-06-18
1,,141,1,1,1,2595547.87,2021-06-24,2021-10-23
1,,289,1,1,1,599000.0,2021-05-18,2021-11-13
1,,195,1,1,1,28000.0,2021-05-25,2021-12-31
1,,298,1,1,1,899496.0,2021-05-05,2021-08-30
1,,43,1,1,1,300754.0,2021-06-22,2021-09-23
1,,1,1,1,1,216000.0,2021-05-04,2022-12-31
1,,129,1,1,1,896712.0,2022-06-27,2023-06-30
1,,61,1,1,1,619000.0,2021-07-02,2021-07-12
1,,61,1,1,1,246750.0,2021-07-02,2021-07-12
1,,4,1,1,1,88760.0,2021-04-19,2021-07-21
1,,237,1,1,1,478896.0,2021-05-26,2021-08-31
1,,207,1,1,1,448700.0,2021-06-09,2021-09-21
1,,316,1,1,1,214900.0,2021-08-02,2021-08-27
1,,386,1,1,1,364740.0,2021-06-07,2021-12-31
1,,338,1,1,1,215639.5,2021-05-05,2021-08-04
1,,50,1,1,1,552948.62,2021-07-27,2021-12-31
1,,263,1,1,1,480000.0,2021-05-27,2023-05-31
1,,34,1,1,1,455400.0,2021-06-30,2022-12-31
1,,367,1,1,1,549200.0,2021-05-10,2021-09-07
1,,302,1,1,1,1099250.0,2021-06-11,2021-10-07
1,,2,1,1,1,282240.0,2021-08-19,2021-10-24
1,,342,1,1,1,1027800.0,2021-06-11,2021-10-07
1,,371,1,1,1,899000.0,2021-05-26,2021-08-25
1,,289,1,1,1,1799031.0,2021-06-07,2021-10-08
1,,531,1,1,1,346375.0,2021-04-28,2021-12-31
1,,493,1,1,1,450000.0,2021-05-19,2021-05-28
1,,112,1,1,1,268800.0,2021-04-22,2021-08-31
1,,3,1,1,1,140000.0,2021-06-01,2021-07-30
1,,303,1,1,1,451772.5,2021-05-06,2021-10-18
1,,382,1,1,1,716898.9,2021-06-03,2021-09-10
1,,426,1,1,1,753000.0,2021-06-29,2021-10-13
1,,122,1,1,1,596439.6,2021-07-21,2022-07-23
1,,455,1,1,1,128069.5,2021-06-02,2021-08-31
1,,160,1,1,1,894500.0,2021-05-26,2021-10-01
1,,5,1,1,1,120000.0,2021-03-22,2021-12-31
1,,34,1,1,1,37120000.0,2021-08-10,2022-04-27
1,,371,1,1,1,249383.85,2021-05-19,2021-07-19
1,,294,1,1,1,450000.0,2021-06-29,2022-06-09
1,,291,1,1,1,1620000.0,2021-06-17,2021-09-15
1,,112,1,1,1,36000.0,2021-04-22,2021-12-31
1,,303,1,1,1,249987.0,2021-05-25,2021-08-18
1,,80,1,1,1,86250.0,2021-05-04,2021-08-04
1,,4,1,1,1,88950.0,2021-04-27,2021-12-31
1,,61,1,1,1,761500.0,2021-08-26,2021-12-31
1,,3,1,1,1,580000.0,2021-06-29,2021-09-14
1,,119,1,1,1,132960.0,2021-05-12,2021-05-19
1,,56,1,1,1,22500.0,2021-04-23,2021-12-31
1,,242,1,1,1,640000.0,2021-05-17,2021-08-26
1,,1,1,1,1,216000.0,2021-04-27,2022-12-31
1,,375,1,1,1,796500.0,2021-05-26,2021-08-01
1,,2,1,1,1,249830.0,2021-06-15,2021-09-15
1,,263,1,1,1,1089600.0,2021-07-06,2022-04-16
1,,561,1,1,1,708000.0,2021-05-11,2021-12-31
1,,29,1,1,1,2233460.0,2022-01-18,2022-06-30
1,,181,1,1,1,2583500.0,2021-06-30,2021-11-24
1,,80,1,1,1,293800.0,2021-06-22,2021-12-31
1,,173,1,1,1,260400.4,2021-05-18,2021-06-30
1,,48,1,1,1,600000.0,2021-07-16,2022-07-15
1,,387,1,1,1,700745.0,2021-05-25,2021-10-25
1,,422,1,1,1,884935.0,2021-05-18,2021-11-24
1,,282,1,1,1,893500.0,2021-05-13,2021-11-10
1,,210,1,1,1,3822.58,2021-03-26,2021-05-31
1,,126,1,1,1,699200.0,2021-05-17,2021-10-28
1,,173,1,1,1,177791.0,2021-05-18,2021-05-25
1,,49,1,1,1,5997350.0,2021-06-29,2022-02-28
1,,413,1,1,1,747820.0,2021-05-17,2021-08-18
1,,249,1,1,1,848850.0,2021-05-19,2021-09-06
1,,5,1,1,1,786000.0,2021-04-07,2021-12-31
1,,209,1,1,1,544523.15,2021-05-17,2021-10-03
1,,136,1,1,1,70500.0,2021-05-07,2021-05-21
1,,532,1,1,1,163900.0,2021-06-09,2021-08-16
1,,4,1,1,1,84821.25,2021-04-19,2021-07-26
1,,207,1,1,1,199966.0,2021-06-01,2021-08-11
1,,266,1,1,1,1504263.0,2021-05-31,2022-01-31
1,,174,1,1,1,545555.0,2021-06-18,2022-06-18
1,,342,1,1,1,864000.0,2021-05-24,2021-06-19
1,,237,1,1,1,399495.6,2021-05-26,2021-08-31
1,,22,1,1,1,32490.0,2021-04-06,2021-09-30
1,,73,1,1,1,436458.0,2021-06-09,2022-05-31
1,,223,1,1,1,600720.0,2021-12-17,2022-06-30
1,,148,1,1,1,299555.0,2022-01-05,2022-02-21
1,,2,1,1,1,582300.0,2021-11-08,2021-12-31
1,,4,1,1,1,84981.0,2021-11-25,2021-12-31
1,,5,1,1,1,2307612.0,2023-02-23,2024-02-22
1,,4,1,1,1,12600.0,2021-10-29,2021-12-15
1,,2,1,1,1,532500.0,2021-11-10,2021-12-31
1,,2,1,1,1,44040.0,2021-11-04,2021-12-31
1,,2,1,1,1,9990.0,2021-11-04,2021-12-31
1,,2,1,1,1,838617.0,2021-11-04,2021-12-31
1,,4,1,1,1,58955.5,2021-10-13,2021-12-31
1,,322,1,1,1,159674.0,2021-11-22,2021-11-29
1,,3,1,1,1,616800.0,2021-12-21,2023-12-31
1,,260,1,1,1,1359275.0,2021-12-13,2021-06-08
1,,34,1,1,1,30420.0,2021-11-15,2022-11-30
1,,327,1,1,1,281600.0,2021-10-28,2021-12-10
1,,2,1,1,1,278008.0,2021-11-04,2021-12-31
1,,195,1,1,1,30000.0,2021-09-30,2021-12-31
1,,2,1,1,1,458217.98,2021-11-11,2021-12-31
1,,80,1,1,1,89785.0,2021-08-31,2021-11-23
1,,469,1,1,1,898900.0,2021-12-06,2022-05-10
1,,2,1,1,1,481875.0,2022-06-14,2023-05-10
1,,5,1,1,1,892500.0,2022-01-19,2022-12-22
1,,56,1,1,1,837700.0,2021-12-14,2022-03-02
1,,2,1,1,1,715000.0,2022-05-09,2023-04-19
1,,98,1,1,1,793500.0,2022-04-12,2022-06-01
1,,522,1,1,1,224900.0,2021-11-16,2021-11-30
1,,286,1,1,1,288686.0,2021-11-09,2021-12-15
1,,6,1,1,1,899965.0,2021-12-15,2022-03-15
1,,26,1,1,1,625000.0,2022-01-04,2023-02-03
1,,2,1,1,1,231000.0,2021-11-03,2021-12-15
1,,2,1,1,1,21500.0,2021-11-03,2021-12-15
1,,2,1,1,1,756800.0,2021-11-03,2021-12-15
1,,2,1,1,1,623000.0,2022-06-21,2023-06-22
1,,161,1,1,1,368000.0,2021-11-25,2022-02-19
1,,73,1,1,1,399870.64,2022-01-10,2022-03-01
1,,298,1,1,1,857604.25,2021-11-24,2022-02-26
1,,2,1,1,1,425800.0,2022-06-30,2023-06-01
1,,2,1,1,1,810450.0,2021-11-04,2021-12-31
1,,2,1,1,1,150846.0,2022-02-22,2023-02-28
1,,58,1,1,1,450000.0,2021-11-08,2022-11-07
1,,367,1,1,1,874769.5,2021-11-11,2022-03-15
1,,2,1,1,1,185500.0,2021-12-31,2021-12-31
1,,2,1,1,1,302940.0,2021-12-31,2021-12-31
1,,110,1,1,1,435525.0,2021-12-15,2021-12-31
1,,9,1,1,1,334505.81,2021-12-29,2022-12-31
1,,372,1,1,1,5999990.0,2021-11-29,2022-06-28
1,,2,1,1,1,185370.0,2022-01-26,2022-01-11
1,,4,1,1,1,79670.0,2021-10-22,2021-11-21
1,,498,1,1,1,300000.0,2021-11-11,2022-01-14
1,,73,1,1,1,261111.0,2022-01-13,2022-04-28
1,,333,1,1,1,5900.0,2021-10-27,2021-10-31
1,,4,1,1,1,89046.2,2021-12-01,2022-02-28
1,,552,1,1,1,55816.0,2021-11-15,2021-12-06
1,,2,1,1,1,619800.0,2021-11-12,2021-12-27
1,,178,1,1,1,659763.4,2021-11-26,2022-02-21
1,,4,1,1,1,83424.0,2021-11-25,2021-12-31
1,,4,1,1,1,65471.0,2021-10-22,2022-01-28
1,,98,1,1,1,850007.0,2022-01-25,2022-04-01
1,,260,1,1,1,1128390.0,2021-12-13,2022-04-08
1,,2,1,1,1,553500.0,2022-04-25,2022-05-03
1,,2,1,1,1,10800.0,2021-11-04,2021-12-31
1,,481,1,1,1,211320.75,2021-11-13,2022-01-28
1,,2,1,1,1,1075200.0,2021-11-03,2021-12-29
1,,4,1,1,1,84024.0,2021-11-10,2022-11-09
1,,534,1,1,1,600400.0,2021-11-22,2022-01-24
1,,15,1,1,1,203700.0,2021-11-23,2022-03-28
1,,4,1,1,1,86815.26,2021-11-06,2021-11-13
1,,4,1,1,1,36400.0,2021-11-26,2021-12-31
1,,470,1,1,1,153570.0,2021-11-22,2021-12-21
1,,2,1,1,1,13851.77,2021-11-12,2021-12-31
1,,100,1,1,1,421378.77,2021-11-30,2022-02-17
1,,374,1,1,1,88010.0,2021-11-05,2021-12-05
1,,295,1,1,1,335200.0,2021-11-09,2022-04-15
1,,507,1,1,1,897200.0,2021-11-30,2022-02-02
1,,4,1,1,1,56714.1,2021-11-09,2021-11-30
1,,534,1,1,1,739300.0,2021-11-22,2022-01-23
1,,58,1,1,1,532440.0,2021-12-22,2022-01-31
1,,2,1,1,1,998000.0,2021-11-02,2021-12-15
1,,2,1,1,1,906920.0,2021-11-12,2021-12-15
1,,301,1,1,1,838600.0,2021-12-01,2022-03-08
1,,19,1,1,1,256993.33,2022-04-29,2023-10-20
1,,4,1,1,1,79968.0,2021-12-01,2022-02-28
1,,6,1,1,1,385000.0,2021-12-23,2022-03-25
1,,2,1,1,1,1402500.0,2021-10-29,2021-12-31
1,,6,1,1,1,89990.0,2021-12-22,2022-01-07
1,,2,1,1,1,3203580.0,2021-11-09,2021-12-24
1,,2,1,1,1,200000.0,2021-11-12,2021-12-15
1,,42,1,1,1,24000.0,2021-10-07,2021-12-31
1,,2,1,1,1,192000.0,2021-11-09,2021-12-31
1,,374,1,1,1,89500.0,2021-10-21,2021-11-09
1,,4,1,1,1,82600.0,2021-10-21,2022-01-27
1,,148,1,1,1,100000.0,2021-11-19,2022-01-26
1,,148,1,1,1,199500.0,2021-11-19,2021-12-14
1,,4,1,1,1,1328620.4,2022-02-04,2022-03-12
1,,154,1,1,1,479960.0,2021-11-18,2022-03-10
1,,61,1,1,1,322650.0,2021-12-10,2021-12-31
1,,225,1,1,1,1800000.0,2021-12-02,2022-03-31
1,,4,1,1,1,88318.08,2021-11-25,2021-12-31
1,,2,1,1,1,595000.0,2021-11-09,2021-12-10
1,,2,1,1,1,480000.0,2021-12-21,2022-06-21
1,,4,1,1,1,28800.0,2021-10-19,2021-11-30
1,,4,1,1,1,52500.0,2021-10-19,2021-11-30
1,,29,1,1,1,9100000.0,2022-02-09,2023-02-11
1,,2,1,1,1,1475174.4,2021-11-04,2021-12-31
1,,4,1,1,1,822400.0,2021-12-16,2021-12-25
1,,2,1,1,1,876000.0,2022-06-21,2023-06-22
1,,4,1,1,1,82030.0,2021-10-19,2021-11-30
1,,2,1,1,1,1164800.0,2021-11-04,2021-11-27
1,,205,1,1,1,2904000.0,2022-01-05,2023-01-08
1,,260,1,1,1,5998000.0,2021-12-13,2022-08-19
1,,2,1,1,1,168000.0,2021-11-09,2021-12-31
1,,2,1,1,1,237600.0,2021-11-09,2021-12-31
1,,2,1,1,1,859740.0,2022-05-18,2022-11-03
1,,4,1,1,1,88572.55,2021-12-01,2022-02-28
1,,488,1,1,1,1848800.0,2021-12-01,2021-12-31
1,,164,1,1,1,139800.0,2021-11-25,2022-02-19
1,,20,1,1,1,240000.0,2022-04-12,2023-12-06
1,,2,1,1,1,844590.0,2021-11-08,2021-12-31
1,,4,1,1,1,67058.0,2021-10-18,2022-10-17
1,,498,1,1,1,2995672.89,2021-12-13,2022-06-07
1,,2,1,1,1,13440000.0,2021-11-11,2021-12-31
1,,154,1,1,1,300800.0,2021-12-09,2022-03-19
1,,175,1,1,1,54900.0,2021-11-22,2021-12-23
1,,174,1,1,1,413982.0,2021-12-07,2023-12-07
1,,4,1,1,1,86184.0,2021-11-05,2021-11-17
1,,2,1,1,1,1097750.0,2021-11-15,2021-12-31
1,,26,1,1,1,51840650.4,2021-09-30,2022-09-30
1,,375,1,1,1,890500.0,2021-11-26,2022-03-15
1,,2,1,1,1,600000.0,2021-12-31,2021-12-31
1,,2,1,1,1,350000.0,2021-12-15,2022-04-15
1,,2,1,1,1,156760.8,2021-11-04,2022-01-01
1,,2,1,1,1,166579.0,2021-11-04,2021-12-31
1,,2,1,1,1,648700.0,2021-11-04,2021-12-31
1,,4,1,1,1,4200000.0,2022-02-24,2022-03-04
1,,85,1,1,1,633600.0,2021-11-29,2022-11-30
1,,2,1,1,1,912800.0,2021-11-02,2021-12-31
1,,4,1,1,1,1731678.5,2022-03-07,2023-06-30
1,,4,1,1,1,751870.0,2022-03-07,2023-06-30
1,,2,1,1,1,209850.0,2021-10-25,2022-01-24
1,,73,1,1,1,456247.1,2021-12-30,2022-08-06
1,,2,1,1,1,140000.0,2021-11-10,2021-12-08
1,,2,1,1,1,420020.0,2021-11-05,2021-12-04
1,,2,1,1,1,164000.0,2021-11-05,2021-12-04
1,,2,1,1,1,154310.0,2021-11-05,2021-12-04
1,,4,1,1,1,35300.0,2021-10-28,2022-12-29
1,,515,1,1,1,100000.0,2021-12-08,2022-01-08
1,,42,1,1,1,9600.0,2021-10-07,2021-12-31
1,,185,1,1,1,299355.52,2021-12-09,2022-03-08
1,,4,1,1,1,81056.0,2021-11-23,2022-02-22
1,,2,1,1,1,1998000.0,2021-11-11,2021-12-31
1,,2,1,1,1,1029800.0,2021-11-09,2021-12-31
1,,195,1,1,1,252000.0,2021-12-30,2023-06-03
1,,282,1,1,1,896252.5,2021-10-28,2022-02-28
1,,37,1,1,1,332272.0,2021-12-16,2022-02-25
1,,4,1,1,1,37600.0,2021-11-02,2021-12-22
1,,4,1,1,1,9408.0,2021-11-02,2021-12-22
1,,391,1,1,1,895000.0,2021-11-18,2021-12-09
1,,196,1,1,1,71464.0,2021-10-25,2021-11-19
1,,106,1,1,1,762722.0,2021-12-28,2022-01-18
1,,331,1,1,1,749500.0,2021-11-18,2022-03-17
1,,120,1,1,1,855228.0,2021-11-17,2022-05-18
1,,423,1,1,1,249400.0,2021-11-30,2022-01-15
1,,405,1,1,1,2400000.0,2022-12-21,2024-01-13
1,,4,1,1,1,83230.0,2021-11-18,2022-11-17
1,,2,1,1,1,498970.98,2021-12-13,2022-06-14
1,,106,1,1,1,776280.0,2021-12-17,2022-01-01
1,,173,1,1,1,410000.0,2021-12-03,2021-12-18
1,,175,1,1,1,87868.2,2021-11-18,2022-01-19
1,,225,1,1,1,1600000.0,2021-12-02,2022-03-31
1,,2,1,1,1,383130.0,2021-11-11,2021-12-31
1,,327,1,1,1,499950.0,2021-11-23,2021-12-23
1,,2,1,1,1,19899801.6,2021-11-10,2021-12-31
1,,534,1,1,1,895200.0,2021-11-22,2022-01-24
1,,36,1,1,1,355950.0,2021-12-06,2021-12-20
1,,73,1,1,1,598910.0,2022-04-27,2022-06-05
1,,2,1,1,1,839700.0,2021-11-09,2022-02-09
1,,33,1,1,1,1149000.0,2022-01-17,2022-03-16
1,,86,1,1,1,198998.0,2021-11-29,2022-09-20
1,,198,1,1,1,88400.0,2021-10-29,2021-11-18
1,,245,1,1,1,460000.0,2021-12-15,2022-01-15
1,,9,1,1,1,75240.0,2021-09-29,2022-12-31
1,,131,1,1,1,480838.1,2021-11-29,2022-01-07
1,,443,1,1,1,664000.0,2021-11-16,2022-04-15
1,,110,1,1,1,2862000.0,2021-12-29,2022-03-05
1,,2,1,1,1,195000.0,2021-12-06,2022-12-06
1,,4,1,1,1,70400.6,2021-10-22,2021-11-21
1,,190,1,1,1,48125.0,2021-12-21,2021-12-31
1,,534,1,1,1,800000.0,2021-11-24,2022-02-28
1,,298,1,1,1,1097220.25,2021-12-02,2022-04-03
1,,2,1,1,1,500850.0,2021-11-08,2021-12-23
1,,151,1,1,1,320000.0,2021-11-29,2021-12-31
1,,175,1,1,1,49895.18,2021-11-11,2022-01-12
1,,2,1,1,1,889789.9,2022-06-01,2022-09-24
1,,2,1,1,1,206375.0,2021-11-02,2021-11-28
1,,1,1,1,1,546600.0,2021-11-23,2023-11-30
1,,2,1,1,1,822200.4,2021-11-23,2022-01-03
1,,4,1,1,1,49000.0,2021-11-09,2021-11-10
1,,2,1,1,1,376000.0,2021-11-09,2021-12-31
1,,9,1,1,1,80640.0,2021-10-21,2022-12-31
1,,81,1,1,1,859870.5,2021-11-30,2022-04-30
1,,2,1,1,1,399900.0,2021-12-15,2022-03-05
1,,2,1,1,1,149700.0,2021-11-15,2021-12-31
1,,2,1,1,1,529800.0,2021-11-15,2021-12-31
1,,534,1,1,1,522900.0,2021-11-22,2022-01-23
1,,257,1,1,1,158029.0,2021-11-24,2021-12-03
1,,378,1,1,1,349980.0,2021-11-25,2021-12-31
1,,127,1,1,1,549000.0,2021-11-03,2022-04-30
1,,161,1,1,1,899500.0,2021-11-18,2022-03-19
1,,2,1,1,1,896000.0,2021-11-08,2021-12-23
1,,20,1,1,1,482000.0,2022-01-11,2022-04-18
1,,4,1,1,1,79323.25,2021-10-19,2021-11-30
1,,463,1,1,1,1999000.0,2021-12-13,2022-04-16
1,,421,1,1,1,839500.0,2021-11-09,2022-05-11
1,,301,1,1,1,598500.0,2022-01-01,2022-03-08
1,,2,1,1,1,210700.0,2021-11-04,2021-12-31
